time,gFx,gFy,gFz,TgF
26.347933146,-0.0198,1.0037,0.0129,1.004
26.348303146,-0.0225,1.0032,0.0125,1.004
26.348634031,-0.0215,1.0027,0.0154,1.003
26.348924187,-0.0217,1.0027,0.0147,1.003
26.349221948,-0.0215,1.0007,0.0156,1.001
26.349497729,-0.0225,1.0029,0.0176,1.003
26.349804969,-0.0230,1.0010,0.0193,1.001
26.350543979,-0.0213,1.0029,0.0191,1.003
26.353226531,-0.0222,0.9995,0.0213,1.000
26.354185907,-0.0213,1.0029,0.0237,1.003
26.35623773,-0.0186,1.0037,0.0247,1.004
26.35856799,-0.0191,1.0034,0.0261,1.004
26.359984188,-0.0164,1.0073,0.0279,1.008
26.36224648,-0.0142,1.0042,0.0286,1.005
26.364599866,-0.0142,1.0051,0.0318,1.006
26.366115179,-0.0125,1.0059,0.0320,1.006
26.368193773,-0.0137,1.0046,0.0337,1.005
26.369866012,-0.0154,1.0061,0.0347,1.007
26.372742158,-0.0161,1.0049,0.0359,1.006
26.37434919,-0.0178,1.0042,0.0328,1.005
26.376509607,-0.0195,1.0034,0.0355,1.004
26.379368097,-0.0237,1.0039,0.0345,1.005
26.380252211,-0.0239,1.0012,0.0352,1.002
26.382332732,-0.0244,1.0022,0.0347,1.003
26.384146118,-0.0261,1.0034,0.0337,1.004
26.386655441,-0.0274,1.0014,0.0357,1.002
26.387770806,-0.0261,1.0022,0.0340,1.003
26.390006014,-0.0247,0.9992,0.0345,1.000
26.392698515,-0.0242,1.0039,0.0362,1.005
26.393800286,-0.0247,1.0012,0.0345,1.002
26.396811275,-0.0235,1.0017,0.0352,1.003
26.39997039,-0.0220,1.0014,0.0350,1.002
26.400611432,-0.0213,1.0002,0.0367,1.001
26.402605182,-0.0208,1.0034,0.0367,1.004
26.40444638,-0.0203,1.0037,0.0357,1.005
26.406343256,-0.0200,1.0046,0.0367,1.006
26.408233672,-0.0183,1.0022,0.0364,1.003
26.409987006,-0.0193,1.0024,0.0374,1.003
26.416694298,-0.0193,1.0034,0.0345,1.004
26.417960965,-0.0208,1.0019,0.0359,1.003
26.41844935,-0.0203,1.0024,0.0352,1.003
26.418851851,-0.0195,1.0022,0.0352,1.003
26.421300028,-0.0205,1.0037,0.0347,1.004
26.426569247,-0.0217,1.0032,0.0335,1.004
26.427306435,-0.0225,1.0024,0.0340,1.003
26.428021383,-0.0220,1.0032,0.0328,1.004
26.428445081,-0.0213,1.0022,0.0318,1.003
26.43854154,-0.0217,1.0029,0.0298,1.004
26.439427686,-0.0217,1.0032,0.0298,1.004
26.439787113,-0.0225,1.0022,0.0303,1.003
26.44005279,-0.0237,1.0029,0.0254,1.004
26.440356749,-0.0244,1.0014,0.0264,1.002
26.440633832,-0.0227,1.0029,0.0217,1.003
26.441860134,-0.0239,1.0014,0.0232,1.002
26.443794249,-0.0222,1.0037,0.0188,1.004
26.44658977,-0.0222,1.0024,0.0166,1.003
26.44858076,-0.0227,1.0029,0.0154,1.003
26.449996854,-0.0208,1.0027,0.0127,1.003
26.45190227,-0.0222,1.0042,0.0107,1.004
26.454116125,-0.0227,1.0034,0.0056,1.004
26.456643938,-0.0220,1.0014,0.0034,1.002
26.458516802,-0.0227,1.0034,0.0017,1.004
26.460024928,-0.0227,1.0005,-0.0010,1.001
26.46353748,-0.0230,1.0029,-0.0002,1.003
26.464354147,-0.0239,1.0024,-0.0051,1.003
26.466825553,-0.0244,1.0039,-0.0034,1.004
26.468302637,-0.0235,1.0037,-0.0051,1.004
26.469893783,-0.0232,1.0019,-0.0049,1.002
26.471751335,-0.0222,1.0027,-0.0046,1.003
26.476490502,-0.0225,1.0022,-0.0044,1.002
26.479760919,-0.0225,1.0059,-0.0039,1.006
26.480225294,-0.0208,1.0037,-0.0034,1.004
26.480594721,-0.0215,1.0034,-0.0017,1.004
26.482378419,-0.0191,1.0042,-0.0002,1.004
26.484360503,-0.0173,1.0039,0.0022,1.004
26.485836909,-0.0188,1.0056,0.0044,1.006
26.487805816,-0.0169,1.0039,0.0051,1.004
26.490018837,-0.0159,1.0019,0.0064,1.002
26.492201233,-0.0178,1.0037,0.0098,1.004
26.494173577,-0.0169,1.0032,0.0122,1.003
26.496073994,-0.0178,1.0034,0.0132,1.004
26.497749046,-0.0203,1.0019,0.0156,1.002
26.499719359,-0.0215,1.0029,0.0142,1.003
26.501591703,-0.0235,1.0022,0.0156,1.003
26.504022588,-0.0239,1.0046,0.0166,1.005
26.506135088,-0.0259,1.0017,0.0171,1.002
26.507587172,-0.0252,1.0019,0.0200,1.002
26.509753995,-0.0252,1.0027,0.0183,1.003
26.512224777,-0.0232,1.0012,0.0186,1.002
26.51551285,-0.0220,1.0046,0.0183,1.005
26.516214985,-0.0208,1.0039,0.0188,1.004
26.51793759,-0.0198,1.0027,0.0161,1.003
26.519914309,-0.0176,1.0042,0.0183,1.004
26.52162759,-0.0181,1.0034,0.0154,1.004
26.524309309,-0.0176,1.0042,0.0125,1.004
26.525667174,-0.0200,1.0037,0.0142,1.004
26.527548111,-0.0215,1.0037,0.0103,1.004
26.532677383,-0.0205,1.0022,0.0110,1.002
26.533672435,-0.0215,1.0039,0.0103,1.004
26.543287853,-0.0220,1.0012,0.0093,1.001
26.543799415,-0.0252,1.0019,0.0078,1.002
26.544231811,-0.0225,1.0027,0.0066,1.003
26.544609571,-0.0232,1.0017,0.0076,1.002
26.544955926,-0.0242,1.0034,0.0056,1.004
26.545311707,-0.0244,1.0002,0.0044,1.001
26.545650717,-0.0247,1.0005,0.0046,1.001
26.550202437,-0.0227,1.0019,0.0037,1.002
26.551152905,-0.0235,1.0005,0.0064,1.001
26.553104937,-0.0213,1.0022,0.0039,1.002
26.554362229,-0.0217,1.0017,0.0049,1.002
26.556144468,-0.0213,1.0032,0.0044,1.003
26.558236292,-0.0193,1.0022,0.0020,1.002
26.560561135,-0.0186,1.0037,0.0042,1.004
26.562874365,-0.0193,1.0014,0.0032,1.002
26.563667282,-0.0186,1.0034,0.0034,1.004
26.565969886,-0.0178,1.0039,0.0022,1.004
26.568242074,-0.0210,0.9995,0.0032,1.000
26.569677803,-0.0195,1.0042,0.0022,1.004
26.572195512,-0.0213,1.0027,0.0049,1.003
26.573642022,-0.0195,1.0039,0.0044,1.004
26.575642439,-0.0186,1.0042,0.0024,1.004
26.577598325,-0.0181,1.0042,0.0034,1.004
26.579773429,-0.0171,1.0039,0.0017,1.004
26.581703377,-0.0178,1.0029,0.0037,1.003
26.58383244,-0.0181,1.0032,0.0034,1.003
26.586462753,-0.0186,1.0010,0.0039,1.001
26.58797718,-0.0188,1.0044,0.0044,1.005
26.589929263,-0.0222,1.0034,0.0056,1.004
26.592002701,-0.0237,1.0042,0.0098,1.004
26.593883483,-0.0232,1.0049,0.0056,1.005
26.597365722,-0.0242,1.0002,0.0103,1.001
26.599219264,-0.0244,1.0012,0.0100,1.002
26.600166712,-0.0237,1.0019,0.0107,1.002
26.602181192,-0.0244,1.0012,0.0122,1.002
26.604414942,-0.0237,1.0034,0.0120,1.004
26.606567598,-0.0217,1.0019,0.0149,1.002
26.608431869,-0.0191,1.0019,0.0154,1.002
26.610166245,-0.0171,1.0022,0.0176,1.002
26.612450099,-0.0171,1.0042,0.0176,1.004
26.614126662,-0.0164,1.0024,0.0166,1.003
26.617314995,-0.0166,1.0042,0.0193,1.004
26.617937027,-0.0161,1.0034,0.0193,1.004
26.619677235,-0.0183,1.0029,0.0210,1.003
26.622343746,-0.0183,1.0034,0.0203,1.004
26.623948694,-0.0208,1.0024,0.0215,1.003
26.62691958,-0.0217,1.0037,0.0232,1.004
26.639324685,-0.0237,1.0027,0.0242,1.003
26.640863487,-0.0264,1.0051,0.0257,1.006
26.641660779,-0.0274,1.0000,0.0232,1.001
26.642624112,-0.0276,1.0010,0.0249,1.002
26.644335779,-0.0279,1.0012,0.0222,1.002
26.646088644,-0.0264,0.9992,0.0242,1.000
26.648460832,-0.0232,1.0029,0.0210,1.003
26.649620676,-0.0227,1.0032,0.0232,1.004
26.65092203,-0.0215,1.0037,0.0208,1.004
26.65258802,-0.0186,1.0042,0.0181,1.004
26.653343801,-0.0183,1.0034,0.0173,1.004
26.65388578,-0.0166,1.0054,0.0159,1.006
26.654430103,-0.0169,1.0032,0.0164,1.003
26.654870416,-0.0176,1.0049,0.0142,1.005
26.659732864,-0.0173,1.0029,0.0120,1.003
26.660801979,-0.0191,1.0017,0.0095,1.002
26.661387968,-0.0213,1.0032,0.0086,1.003
26.666210625,-0.0232,1.0027,0.0093,1.003
26.66677125,-0.0227,1.0022,0.0066,1.002
26.667138646,-0.0225,1.0005,0.0051,1.001
26.667917344,-0.0217,1.0032,0.0054,1.003
26.670417136,-0.0215,1.0017,0.0042,1.002
26.672040522,-0.0203,1.0024,-0.0007,1.003
26.673442553,-0.0181,1.0027,-0.0020,1.003
26.675831407,-0.0195,1.0027,-0.0015,1.003
26.678203595,-0.0154,1.0042,-0.0049,1.004
26.679771356,-0.0156,1.0010,-0.0042,1.001
26.681550679,-0.0164,1.0051,-0.0044,1.005
26.684420158,-0.0161,1.0039,-0.0066,1.004
26.685834221,-0.0176,1.0019,-0.0039,1.002
26.687775211,-0.0178,1.0044,-0.0056,1.005
26.689974013,-0.0200,1.0034,-0.0064,1.004
26.691869482,-0.0210,1.0049,-0.0064,1.005
26.694404482,-0.0217,1.0034,-0.0032,1.004
26.696442139,-0.0239,1.0046,-0.0049,1.005
26.697781618,-0.0217,1.0005,-0.0044,1.001
26.700099118,-0.0235,1.0029,-0.0034,1.003
26.701741514,-0.0222,1.0034,-0.0032,1.004
26.703686723,-0.0230,1.0022,-0.0002,1.002
26.705792452,-0.0222,1.0034,0.0000,1.004
26.707916723,-0.0210,1.0024,0.0010,1.003
26.709531723,-0.0215,1.0046,0.0010,1.005
26.712552453,-0.0200,1.0012,0.0005,1.001
26.713599797,-0.0203,1.0034,0.0012,1.004
26.716047766,-0.0191,1.0022,0.0005,1.002
26.717479849,-0.0193,1.0014,0.0002,1.002
26.719897193,-0.0195,1.0056,-0.0020,1.006
26.721758756,-0.0205,1.0019,-0.0037,1.002
26.723927141,-0.0208,1.0054,-0.0042,1.006
26.7255886,-0.0225,1.0019,-0.0046,1.002
26.727614381,-0.0237,1.0024,-0.0061,1.003
26.729525892,-0.0227,1.0024,-0.0078,1.003
26.731769642,-0.0225,1.0019,-0.0073,1.002
26.733605788,-0.0220,1.0049,-0.0098,1.005
26.735884903,-0.0237,1.0037,-0.0115,1.004
26.737735945,-0.0237,1.0042,-0.0115,1.005
26.739537507,-0.0232,1.0029,-0.0117,1.003
26.742772299,-0.0237,1.0042,-0.0134,1.005
26.74336907,-0.0230,1.0022,-0.0151,1.003
26.749018967,-0.0249,1.0019,-0.0125,1.002
26.749997925,-0.0239,1.0039,-0.0166,1.004
26.750650061,-0.0249,1.0027,-0.0129,1.003
26.755665061,-0.0232,1.0029,-0.0139,1.003
26.757240009,-0.0235,1.0019,-0.0112,1.002
26.759017509,-0.0252,1.0039,-0.0115,1.004
26.760274228,-0.0230,1.0024,-0.0103,1.003
26.76277277,-0.0239,1.0010,-0.0073,1.001
26.764182666,-0.0237,1.0029,-0.0086,1.003
26.765385948,-0.0237,1.0017,-0.0064,1.002
26.766294073,-0.0222,1.0014,-0.0029,1.002
26.77359423,-0.0217,1.0029,-0.0024,1.003
26.774623553,-0.0215,1.0037,0.0007,1.004
26.775015688,-0.0198,1.0037,0.0034,1.004
26.775299699,-0.0208,1.0044,0.0073,1.005
26.776312824,-0.0193,1.0037,0.0064,1.004
26.778085324,-0.0193,0.9992,0.0090,0.999
26.780258553,-0.0203,1.0029,0.0139,1.003
26.782362408,-0.0203,1.0007,0.0151,1.001
26.78427772,-0.0213,1.0029,0.0164,1.003
26.786459804,-0.0222,1.0019,0.0200,1.002
26.787497096,-0.0200,1.0019,0.0237,1.002
26.790016627,-0.0232,1.0037,0.0252,1.004
26.792336106,-0.0220,1.0024,0.0296,1.003
26.794012721,-0.0208,1.0039,0.0274,1.005
26.798473243,-0.0210,1.0010,0.0293,1.002
26.799582305,-0.0188,1.0024,0.0313,1.003
26.799923399,-0.0171,1.0042,0.0311,1.005
26.802040014,-0.0171,1.0054,0.0301,1.006
26.806037722,-0.0173,1.0056,0.0298,1.006
26.806715535,-0.0173,1.0037,0.0306,1.004
26.808748816,-0.0176,1.0056,0.0281,1.006
26.811060379,-0.0183,1.0032,0.0271,1.004
26.813751629,-0.0200,1.0034,0.0271,1.004
26.814702359,-0.0183,1.0039,0.0217,1.004
26.81630814,-0.0208,1.0049,0.0227,1.005
26.818610276,-0.0191,1.0039,0.0193,1.004
26.820163713,-0.0215,1.0010,0.0161,1.001
26.822351787,-0.0217,1.0034,0.0137,1.004
26.825038818,-0.0200,1.0017,0.0122,1.002
26.825586579,-0.0215,1.0019,0.0142,1.002
26.827778818,-0.0220,1.0024,0.0112,1.003
26.830936162,-0.0222,1.0022,0.0105,1.002
26.834311527,-0.0210,1.0024,0.0088,1.003
26.835086892,-0.0220,1.0000,0.0083,1.000
26.836368455,-0.0198,1.0042,0.0076,1.004
26.838323767,-0.0193,1.0005,0.0046,1.001
26.839919549,-0.0193,1.0029,0.0032,1.003
26.84228158,-0.0193,1.0027,-0.0012,1.003
26.845091372,-0.0198,1.0034,-0.0022,1.004
26.847097883,-0.0183,1.0046,-0.0051,1.005
26.84790606,-0.0183,1.0022,-0.0066,1.002
26.849893768,-0.0169,1.0024,-0.0088,1.003
26.851744602,-0.0173,1.0010,-0.0122,1.001
26.853679446,-0.0195,1.0024,-0.0154,1.003
26.856125384,-0.0193,1.0024,-0.0173,1.003
26.85830778,-0.0208,1.0037,-0.0164,1.004
26.859834655,-0.0200,1.0039,-0.0210,1.004
26.861687988,-0.0213,1.0019,-0.0220,1.002
26.867254551,-0.0200,1.0017,-0.0237,1.002
26.868391583,-0.0222,1.0005,-0.0244,1.001
26.868867104,-0.0205,1.0024,-0.0266,1.003
26.875566063,-0.0213,1.0027,-0.0308,1.003
26.876292677,-0.0203,1.0027,-0.0274,1.003
26.876861532,-0.0217,1.0034,-0.0311,1.004
26.8772645,-0.0242,1.0029,-0.0306,1.004
26.877962,-0.0227,1.0056,-0.0308,1.006
26.885662418,-0.0249,1.0027,-0.0320,1.004
26.886712887,-0.0242,1.0029,-0.0311,1.004
26.887120856,-0.0235,1.0017,-0.0303,1.002
26.887644866,-0.0222,1.0049,-0.0283,1.006
26.888323876,-0.0217,1.0049,-0.0315,1.006
26.890348825,-0.0225,1.0032,-0.0306,1.004
26.892438669,-0.0195,1.0054,-0.0298,1.006
26.895175544,-0.0181,1.0024,-0.0274,1.003
26.898289711,-0.0191,1.0037,-0.0271,1.004
26.899292419,-0.0191,1.0049,-0.0283,1.005
26.900665388,-0.0188,1.0046,-0.0274,1.005
26.901805597,-0.0198,1.0049,-0.0289,1.006
26.905042889,-0.0210,1.0029,-0.0244,1.003
26.907875753,-0.0220,1.0022,-0.0235,1.003
26.909005701,-0.0220,1.0032,-0.0254,1.004
26.91171966,-0.0257,1.0034,-0.0203,1.004
26.912104921,-0.0249,1.0039,-0.0200,1.004
26.915424869,-0.0254,1.0012,-0.0166,1.002
26.916434504,-0.0237,1.0014,-0.0166,1.002
26.918598723,-0.0227,1.0022,-0.0154,1.003
26.920693671,-0.0210,1.0032,-0.0132,1.003
26.922995859,-0.0222,1.0005,-0.0112,1.001
26.924698724,-0.0200,1.0044,-0.0103,1.005
26.926125755,-0.0198,1.0034,-0.0100,1.004
26.92793513,-0.0178,1.0022,-0.0088,1.002
26.931672475,-0.0183,1.0017,-0.0093,1.002
26.93249185,-0.0198,1.0022,-0.0064,1.002
26.934036485,-0.0188,1.0042,-0.0066,1.004
26.93711784,-0.0191,1.0039,-0.0051,1.004
26.938528777,-0.0200,1.0022,-0.0054,1.002
26.94045909,-0.0198,1.0024,-0.0061,1.003
26.942509819,-0.0198,1.0027,-0.0051,1.003
26.944626903,-0.0210,1.0032,-0.0061,1.003
26.948223674,-0.0205,1.0037,-0.0066,1.004
26.94902081,-0.0208,1.0056,-0.0068,1.006
26.950503049,-0.0195,1.0019,-0.0066,1.002
26.953038623,-0.0198,1.0032,-0.0083,1.003
26.953875133,-0.0191,1.0010,-0.0073,1.001
26.956860498,-0.0176,1.0017,-0.0059,1.002
26.957981383,-0.0186,1.0032,-0.0068,1.003
26.960208259,-0.0195,1.0005,-0.0039,1.001
26.96244904,-0.0191,1.0044,-0.0059,1.005
26.969579614,-0.0188,1.0019,-0.0046,1.002
26.970640031,-0.0198,1.0059,-0.0037,1.006
26.971299874,-0.0198,1.0042,-0.0022,1.004
26.971734458,-0.0198,1.0037,0.0005,1.004
26.972113624,-0.0195,1.0039,-0.0010,1.004
26.979865031,-0.0188,1.0010,0.0024,1.001
26.980582532,-0.0208,1.0059,0.0029,1.006
26.981232115,-0.0205,1.0051,0.0042,1.005
26.981650552,-0.0213,1.0027,0.0049,1.003
26.982054146,-0.0205,1.0032,0.0068,1.003
26.988068782,-0.0222,1.0037,0.0061,1.004
26.989033626,-0.0232,1.0034,0.0066,1.004
26.989463418,-0.0222,1.0017,0.0086,1.002
26.989848366,-0.0210,1.0037,0.0078,1.004
26.992409981,-0.0208,1.0029,0.0081,1.003
26.994968054,-0.0203,1.0051,0.0076,1.005
26.996045918,-0.0208,1.0032,0.0098,1.003
26.99857269,-0.0198,1.0032,0.0090,1.003
27.001118367,-0.0203,1.0017,0.0042,1.002
27.0028892,-0.0188,1.0005,0.0068,1.001
27.005223524,-0.0193,1.0044,0.0037,1.005
27.007972586,-0.0203,1.0019,0.0059,1.002
27.008919618,-0.0200,1.0024,0.0046,1.003
27.01088618,-0.0215,1.0024,0.0054,1.003
27.014373212,-0.0203,1.0024,0.0046,1.003
27.015041025,-0.0210,1.0029,0.0024,1.003
27.016363056,-0.0213,1.0024,0.0039,1.003
27.019621233,-0.0230,1.0044,0.0022,1.005
27.019906285,-0.0235,1.0027,-0.0002,1.003
27.023512952,-0.0217,1.0042,0.0005,1.004
27.023917223,-0.0244,1.0029,0.0010,1.003
27.026171026,-0.0254,1.0029,0.0002,1.003
27.028663786,-0.0230,1.0029,-0.0020,1.003
27.029866026,-0.0237,0.9995,-0.0007,1.000
27.03485061,-0.0208,1.0046,-0.0007,1.005
27.035803735,-0.0203,1.0014,-0.0005,1.002
27.036278422,-0.0191,1.0044,-0.0020,1.005
27.038294464,-0.0183,1.0024,-0.0029,1.003
27.041059985,-0.0183,1.0029,-0.0066,1.003
27.042337486,-0.0178,1.0024,-0.0068,1.003
27.043626184,-0.0191,1.0027,-0.0054,1.003
27.048690247,-0.0186,1.0014,-0.0073,1.002
27.049337695,-0.0215,1.0014,-0.0076,1.002
27.050068424,-0.0203,1.0029,-0.0064,1.003
27.051941653,-0.0227,1.0027,-0.0086,1.003
27.054754101,-0.0232,1.0012,-0.0095,1.002
27.05674707,-0.0215,1.0044,-0.0093,1.005
27.059053373,-0.0225,1.0019,-0.0088,1.002
27.060842904,-0.0232,1.0032,-0.0086,1.003
27.063259936,-0.0239,1.0022,-0.0095,1.003
27.069196394,-0.0235,1.0034,-0.0100,1.004
27.070116603,-0.0222,1.0017,-0.0088,1.002
27.07055754,-0.0215,1.0037,-0.0073,1.004
27.071102176,-0.0200,1.0056,-0.0088,1.006
27.074348895,-0.0200,1.0034,-0.0051,1.004
27.074982176,-0.0178,1.0042,-0.0020,1.004
27.076546135,-0.0198,1.0022,-0.0049,1.002
27.078667593,-0.0186,1.0032,-0.0032,1.003
27.088506396,-0.0203,1.0049,-0.0044,1.005
27.089412803,-0.0208,1.0034,-0.0017,1.004
27.089847386,-0.0203,1.0029,-0.0017,1.003
27.090203011,-0.0237,1.0014,-0.0022,1.002
27.09124822,-0.0235,1.0022,-0.0029,1.002
27.091648428,-0.0249,1.0027,-0.0039,1.003
27.091956657,-0.0239,1.0027,-0.0037,1.003
27.094556918,-0.0217,1.0012,-0.0032,1.001
27.096208689,-0.0235,1.0029,-0.0049,1.003
27.098712022,-0.0213,1.0017,-0.0064,1.002
27.100393793,-0.0215,1.0002,-0.0042,1.000
27.101827908,-0.0198,1.0034,-0.0054,1.004
27.104302856,-0.0188,1.0017,-0.0054,1.002
27.106283794,-0.0191,1.0022,-0.0066,1.002
27.107729836,-0.0178,1.0029,-0.0086,1.003
27.109923169,-0.0193,1.0022,-0.0066,1.002
27.111667597,-0.0195,1.0022,-0.0098,1.002
27.113910774,-0.0195,1.0027,-0.0100,1.003
27.116337597,-0.0205,1.0024,-0.0107,1.003
27.11856166,-0.0215,1.0014,-0.0127,1.002
27.119534993,-0.0213,1.0029,-0.0127,1.003
27.122197806,-0.0203,1.0002,-0.0142,1.001
27.124141452,-0.0222,1.0014,-0.0142,1.002
27.125616452,-0.0203,1.0034,-0.0159,1.004
27.127741244,-0.0213,1.0019,-0.0159,1.002
27.12946114,-0.0195,1.0039,-0.0154,1.004
27.132096088,-0.0203,1.0014,-0.0171,1.002
27.133896505,-0.0186,1.0046,-0.0164,1.005
27.136709162,-0.0181,1.0044,-0.0173,1.005
27.138619735,-0.0178,1.0022,-0.0154,1.002
27.140552287,-0.0198,1.0027,-0.0176,1.003
27.142427964,-0.0191,1.0022,-0.0161,1.002
27.14418036,-0.0198,1.0044,-0.0173,1.005
27.146460725,-0.0188,1.0029,-0.0169,1.003
27.148589944,-0.0183,1.0044,-0.0156,1.005
27.149807028,-0.0198,1.0024,-0.0171,1.003
27.152127809,-0.0198,1.0034,-0.0151,1.004
27.154695361,-0.0210,1.0024,-0.0186,1.003
27.156864528,-0.0205,1.0022,-0.0161,1.003
27.158568799,-0.0225,1.0037,-0.0164,1.004
27.160275831,-0.0225,1.0017,-0.0164,1.002
27.162446768,-0.0249,1.0034,-0.0147,1.004
27.16561156,-0.0235,1.0022,-0.0149,1.003
27.166445258,-0.0232,1.0051,-0.0129,1.005
27.169088227,-0.0225,1.0029,-0.0132,1.003
27.17023604,-0.0227,1.0034,-0.0125,1.004
27.173186978,-0.0227,1.0046,-0.0105,1.005
27.174708801,-0.0205,1.0000,-0.0086,1.000
27.176839582,-0.0198,1.0051,-0.0083,1.005
27.178462603,-0.0213,1.0027,-0.0098,1.003
27.180297656,-0.0217,1.0049,-0.0086,1.005
27.186667708,-0.0203,1.0029,-0.0098,1.003
27.195903543,-0.0213,1.0019,-0.0078,1.002
27.19668922,-0.0200,1.0032,-0.0078,1.003
27.197159376,-0.0217,1.0024,-0.0078,1.003
27.197729949,-0.0222,1.0039,-0.0051,1.004
27.198104064,-0.0215,1.0029,-0.0061,1.003
27.198473803,-0.0237,1.0042,-0.0078,1.004
27.198847397,-0.0210,1.0022,-0.0061,1.002
27.199195939,-0.0215,1.0012,-0.0049,1.001
27.204649481,-0.0210,1.0027,-0.0073,1.003
27.205548543,-0.0215,1.0002,-0.0073,1.000
27.205951096,-0.0210,1.0039,-0.0056,1.004
27.206310471,-0.0195,1.0014,-0.0056,1.002
27.208811721,-0.0191,1.0019,-0.0051,1.002
27.210408752,-0.0188,1.0027,-0.0046,1.003
27.211982971,-0.0205,1.0022,-0.0044,1.002
27.215087294,-0.0169,1.0049,-0.0037,1.005
27.21755417,-0.0191,1.0022,-0.0029,1.002
27.219983493,-0.0198,1.0056,-0.0015,1.006
27.220694014,-0.0176,1.0034,-0.0037,1.004
27.222478024,-0.0195,1.0027,-0.0027,1.003
27.225006983,-0.0205,1.0027,-0.0017,1.003
27.226516619,-0.0208,1.0017,0.0000,1.002
27.228042504,-0.0213,1.0024,-0.0002,1.003
27.229482296,-0.0217,1.0010,-0.0007,1.001
27.232097504,-0.0208,1.0022,-0.0017,1.002
27.233672661,-0.0205,1.0027,-0.0012,1.003
27.236451203,-0.0205,1.0032,0.0012,1.003
27.237870109,-0.0205,1.0029,-0.0022,1.003
27.239864172,-0.0200,1.0022,0.0000,1.002
27.241448078,-0.0205,1.0056,-0.0007,1.006
27.243713547,-0.0200,1.0024,-0.0020,1.003
27.245787402,-0.0193,1.0042,-0.0044,1.004
27.248186516,-0.0210,1.0014,-0.0029,1.002
27.249530058,-0.0203,1.0019,-0.0034,1.002
27.252747038,-0.0213,1.0024,-0.0066,1.003
27.253446934,-0.0203,1.0017,-0.0022,1.002
27.255716882,-0.0225,1.0032,-0.0032,1.003
27.258501309,-0.0220,1.0000,-0.0029,1.000
27.260122195,-0.0230,1.0022,-0.0022,1.002
27.262283966,-0.0235,1.0019,-0.0017,1.002
27.263606935,-0.0225,1.0022,0.0000,1.002
27.266007716,-0.0220,1.0017,-0.0012,1.002
27.268370581,-0.0220,1.0010,-0.0002,1.001
27.27128506,-0.0215,1.0024,-0.0020,1.003
27.272294227,-0.0195,1.0019,0.0000,1.002
27.274942248,-0.0215,1.0042,-0.0007,1.004
27.276814853,-0.0188,1.0027,-0.0024,1.003
27.278970478,-0.0205,1.0034,0.0017,1.004
27.280563759,-0.0198,1.0032,0.0015,1.003
27.282991155,-0.0203,1.0032,0.0024,1.003
27.285513968,-0.0193,1.0014,0.0000,1.002
27.286230583,-0.0205,1.0000,0.0032,1.000
27.289734698,-0.0242,1.0027,0.0020,1.003
27.290300323,-0.0239,1.0032,0.0027,1.003
27.292975323,-0.0244,1.0022,0.0032,1.002
27.294410063,-0.0247,1.0017,0.0037,1.002
27.296847094,-0.0230,1.0007,0.0022,1.001
27.303499543,-0.0217,1.0019,-0.0002,1.002
27.304889647,-0.0191,1.0017,0.0024,1.002
27.305357512,-0.0193,1.0039,0.0010,1.004
27.305718033,-0.0176,1.0012,0.0000,1.001
27.30605772,-0.0164,1.0037,0.0000,1.004
27.308718866,-0.0161,1.0064,-0.0020,1.006
27.311074387,-0.0151,1.0037,-0.0017,1.004
27.312549335,-0.0161,1.0049,-0.0042,1.005
27.314193294,-0.0154,1.0029,-0.0039,1.003
27.324566107,-0.0188,1.0046,-0.0046,1.005
27.325545951,-0.0198,1.0022,-0.0081,1.002
27.325969024,-0.0198,1.0024,-0.0088,1.003
27.326404337,-0.0227,1.0034,-0.0093,1.004
27.326823347,-0.0247,1.0019,-0.0088,1.002
27.327201108,-0.0239,1.0044,-0.0098,1.005
27.328972566,-0.0244,1.0012,-0.0105,1.002
27.330193243,-0.0239,1.0044,-0.0098,1.005
27.332136837,-0.0220,1.0034,-0.0105,1.004
27.333800431,-0.0205,1.0032,-0.0078,1.003
27.336169754,-0.0188,1.0042,-0.0093,1.004
27.337759338,-0.0188,1.0042,-0.0073,1.004
27.340510953,-0.0178,1.0044,-0.0086,1.005
27.342723401,-0.0164,1.0022,-0.0066,1.002
27.343892672,-0.0173,1.0029,-0.0061,1.003
27.346371422,-0.0191,1.0024,-0.0078,1.003
27.348453245,-0.0181,1.0034,-0.0044,1.004
27.349980902,-0.0213,1.0024,-0.0076,1.003
27.351899808,-0.0200,1.0024,-0.0056,1.003
27.354581944,-0.0244,1.0012,-0.0076,1.002
27.355542308,-0.0222,0.9988,-0.0054,0.999
27.357491007,-0.0259,1.0039,-0.0071,1.004
27.360220746,-0.0259,0.9992,-0.0051,1.000
27.362399028,-0.0254,1.0005,-0.0059,1.001
27.363807674,-0.0261,1.0022,-0.0064,1.003
27.369376945,-0.0237,1.0024,-0.0049,1.003
27.370285591,-0.0227,1.0037,-0.0046,1.004
27.370609966,-0.0195,1.0029,-0.0037,1.003
27.372234289,-0.0203,1.0017,-0.0054,1.002
27.373521789,-0.0203,1.0029,-0.0046,1.003
27.376198769,-0.0203,1.0027,-0.0027,1.003
27.37816304,-0.0208,1.0054,-0.0044,1.006
27.379426738,-0.0205,1.0022,-0.0022,1.002
27.381545749,-0.0203,1.0046,-0.0054,1.005
27.383930905,-0.0220,1.0012,-0.0061,1.001
27.385820072,-0.0213,1.0022,-0.0064,1.002
